,stack,height,N,max_num,utilization_rate,UB,stack0,stack1,stack2,utilized_stack,max_sum_stack0,max_sum_stack1,max_sum_stack2,stack_0-height_0,stack_0-height_1,stack_0-height_2,stack_1-height_0,stack_1-height_1,stack_1-height_2,stack_2-height_0,stack_2-height_1,stack_2-height_2,BRP1
604,3,2,5,5,0.8333333333333334,6,1,2,2,3,0,1,1,3.0,0.0,0.0,1.0,4.0,0.0,2.0,5.0,0.0,8
605,3,2,5,5,0.8333333333333334,6,1,2,2,3,0,0,1,5.0,0.0,0.0,3.0,2.0,0.0,1.0,4.0,0.0,6
606,3,2,5,5,0.8333333333333334,6,2,1,2,3,1,0,1,1.0,5.0,0.0,2.0,0.0,0.0,3.0,4.0,0.0,8
607,3,2,5,5,0.8333333333333334,6,2,1,2,3,1,0,1,4.0,5.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,7
608,3,2,5,5,0.8333333333333334,6,2,2,1,3,1,1,0,2.0,4.0,0.0,3.0,5.0,0.0,1.0,0.0,0.0,7
609,3,3,5,7,0.5555555555555556,6,1,3,1,3,0,1,0,3.0,0.0,0.0,5.0,1.0,4.0,2.0,0.0,0.0,7
610,3,2,5,5,0.8333333333333334,6,2,2,1,3,0,1,0,5.0,2.0,0.0,1.0,4.0,0.0,3.0,0.0,0.0,7
611,3,2,5,5,0.8333333333333334,6,2,2,1,3,0,0,0,4.0,2.0,0.0,3.0,1.0,0.0,5.0,0.0,0.0,5
612,3,3,5,7,0.5555555555555556,6,1,3,1,3,0,0,0,3.0,0.0,0.0,5.0,4.0,1.0,2.0,0.0,0.0,5
613,3,3,5,7,0.5555555555555556,6,1,3,1,3,0,2,0,5.0,0.0,0.0,1.0,4.0,3.0,2.0,0.0,0.0,8
614,3,2,5,5,0.8333333333333334,6,2,1,2,3,1,0,1,1.0,2.0,0.0,3.0,0.0,0.0,4.0,5.0,0.0,7
615,3,3,5,7,0.5555555555555556,6,3,1,1,3,0,0,0,4.0,5.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,6
616,3,3,5,7,0.5555555555555556,6,1,3,1,3,0,2,0,2.0,0.0,0.0,3.0,5.0,4.0,1.0,0.0,0.0,7
617,3,2,5,5,0.8333333333333334,6,2,2,1,3,1,0,0,3.0,4.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,6
618,3,3,5,7,0.5555555555555556,6,1,3,1,3,0,2,0,3.0,0.0,0.0,1.0,5.0,4.0,2.0,0.0,0.0,9
619,3,2,5,5,0.8333333333333334,6,2,2,1,3,0,1,0,3.0,2.0,0.0,1.0,5.0,0.0,4.0,0.0,0.0,7
620,3,2,5,5,0.8333333333333334,6,1,2,2,3,0,0,1,2.0,0.0,0.0,5.0,1.0,0.0,3.0,4.0,0.0,6
621,3,3,5,7,0.5555555555555556,6,1,3,1,3,0,1,0,3.0,0.0,0.0,5.0,1.0,4.0,2.0,0.0,0.0,7
622,3,2,5,5,0.8333333333333334,6,2,2,1,3,1,0,0,1.0,3.0,0.0,4.0,2.0,0.0,5.0,0.0,0.0,6
623,3,2,5,5,0.8333333333333334,6,1,2,2,3,0,0,1,4.0,0.0,0.0,3.0,2.0,0.0,1.0,5.0,0.0,7
624,3,2,5,5,0.8333333333333334,6,2,2,1,3,0,1,0,5.0,1.0,0.0,2.0,3.0,0.0,4.0,0.0,0.0,6
625,3,2,5,5,0.8333333333333334,6,2,1,2,3,1,0,1,3.0,5.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,7
626,3,3,5,7,0.5555555555555556,6,3,1,1,3,2,0,0,1.0,4.0,2.0,3.0,0.0,0.0,5.0,0.0,0.0,7
627,3,2,5,5,0.8333333333333334,6,2,1,2,3,1,0,1,3.0,4.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,7
628,3,2,5,5,0.8333333333333334,6,2,1,2,3,0,0,1,5.0,2.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,7
629,3,3,5,7,0.5555555555555556,6,3,1,1,3,0,0,0,4.0,5.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,6
630,3,3,5,7,0.5555555555555556,6,3,1,1,3,2,0,0,1.0,2.0,3.0,4.0,0.0,0.0,5.0,0.0,0.0,7
631,3,3,5,7,0.5555555555555556,6,1,3,1,3,0,0,0,4.0,0.0,0.0,2.0,3.0,1.0,5.0,0.0,0.0,6
632,3,2,5,5,0.8333333333333334,6,2,1,2,3,1,0,1,4.0,5.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,7
633,3,3,5,7,0.5555555555555556,6,3,1,1,3,0,0,0,5.0,4.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,5
634,3,3,5,7,0.5555555555555556,6,3,1,1,3,2,0,0,1.0,3.0,2.0,5.0,0.0,0.0,4.0,0.0,0.0,7
635,3,3,5,7,0.5555555555555556,6,1,3,1,3,0,2,0,3.0,0.0,0.0,1.0,5.0,4.0,2.0,0.0,0.0,9
636,3,2,5,5,0.8333333333333334,6,2,1,2,3,1,0,1,1.0,2.0,0.0,5.0,0.0,0.0,3.0,4.0,0.0,7
637,3,2,5,5,0.8333333333333334,6,2,2,1,3,0,0,0,4.0,1.0,0.0,3.0,2.0,0.0,5.0,0.0,0.0,5
638,3,2,5,5,0.8333333333333334,6,2,2,1,3,1,0,0,2.0,3.0,0.0,5.0,1.0,0.0,4.0,0.0,0.0,6
639,3,2,5,5,0.8333333333333334,6,2,2,1,3,1,1,0,3.0,5.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,8
640,3,2,5,5,0.8333333333333334,6,2,2,1,3,0,1,0,5.0,1.0,0.0,3.0,4.0,0.0,2.0,0.0,0.0,6
641,3,2,5,5,0.8333333333333334,6,2,2,1,3,0,0,0,4.0,3.0,0.0,5.0,1.0,0.0,2.0,0.0,0.0,5
642,3,2,5,5,0.8333333333333334,6,2,2,1,3,0,0,0,5.0,2.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,5
643,3,2,5,5,0.8333333333333334,6,2,2,1,3,1,0,0,3.0,4.0,0.0,5.0,1.0,0.0,2.0,0.0,0.0,6
644,3,2,5,5,0.8333333333333334,6,2,1,2,3,1,0,1,1.0,2.0,0.0,3.0,0.0,0.0,4.0,5.0,0.0,7
645,3,2,5,5,0.8333333333333334,6,2,2,1,3,0,1,0,5.0,2.0,0.0,1.0,4.0,0.0,3.0,0.0,0.0,7
646,3,2,5,5,0.8333333333333334,6,2,1,2,3,0,0,1,4.0,2.0,0.0,3.0,0.0,0.0,1.0,5.0,0.0,7
647,3,2,5,5,0.8333333333333334,6,2,2,1,3,0,1,0,2.0,1.0,0.0,3.0,4.0,0.0,5.0,0.0,0.0,6
648,3,2,5,5,0.8333333333333334,6,2,1,2,3,1,0,1,2.0,4.0,0.0,1.0,0.0,0.0,3.0,5.0,0.0,7
649,3,3,5,7,0.5555555555555556,6,3,1,1,3,1,0,0,5.0,1.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,6
650,3,2,5,5,0.8333333333333334,6,2,2,1,3,1,0,0,2.0,5.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,7
651,3,2,5,5,0.8333333333333334,6,2,1,2,3,1,0,1,1.0,4.0,0.0,5.0,0.0,0.0,2.0,3.0,0.0,7
652,3,2,5,5,0.8333333333333334,6,2,1,2,3,0,0,1,4.0,1.0,0.0,3.0,0.0,0.0,2.0,5.0,0.0,7
653,3,2,5,5,0.8333333333333334,6,2,1,2,3,1,0,1,1.0,5.0,0.0,2.0,0.0,0.0,3.0,4.0,0.0,8
654,3,2,5,5,0.8333333333333334,6,2,2,1,3,1,0,0,1.0,4.0,0.0,5.0,2.0,0.0,3.0,0.0,0.0,7
655,3,2,5,5,0.8333333333333334,6,2,1,2,3,0,0,1,4.0,2.0,0.0,3.0,0.0,0.0,1.0,5.0,0.0,7
656,3,3,5,7,0.5555555555555556,6,3,1,1,3,1,0,0,2.0,1.0,3.0,4.0,0.0,0.0,5.0,0.0,0.0,6
657,3,2,5,5,0.8333333333333334,6,2,2,1,3,1,0,0,2.0,5.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,6
658,3,2,5,5,0.8333333333333334,6,1,2,2,3,0,0,1,4.0,0.0,0.0,5.0,2.0,0.0,1.0,3.0,0.0,6
659,3,2,5,5,0.8333333333333334,6,1,2,2,3,0,0,1,1.0,0.0,0.0,4.0,2.0,0.0,3.0,5.0,0.0,6
660,3,2,5,5,0.8333333333333334,6,2,1,2,3,0,0,1,5.0,2.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,7
661,3,3,5,7,0.5555555555555556,6,3,1,1,3,2,0,0,2.0,5.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,8
662,3,2,5,5,0.8333333333333334,6,1,2,2,3,0,1,1,4.0,0.0,0.0,2.0,5.0,0.0,1.0,3.0,0.0,7
663,3,2,5,5,0.8333333333333334,6,2,1,2,3,1,0,1,2.0,4.0,0.0,3.0,0.0,0.0,1.0,5.0,0.0,8
664,3,3,5,7,0.5555555555555556,6,3,1,1,3,0,0,0,4.0,3.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,5
665,3,2,5,5,0.8333333333333334,6,2,2,1,3,0,1,0,4.0,2.0,0.0,3.0,5.0,0.0,1.0,0.0,0.0,6
666,3,3,5,7,0.5555555555555556,6,3,1,1,3,1,0,0,5.0,1.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,6
667,3,2,5,5,0.8333333333333334,6,1,2,2,3,0,0,1,2.0,0.0,0.0,5.0,1.0,0.0,3.0,4.0,0.0,6
668,3,2,5,5,0.8333333333333334,6,2,1,2,3,1,0,1,1.0,3.0,0.0,2.0,0.0,0.0,4.0,5.0,0.0,8
669,3,2,5,5,0.8333333333333334,6,2,2,1,3,0,1,0,4.0,3.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0,6
670,3,2,5,5,0.8333333333333334,6,2,2,1,3,1,0,0,3.0,4.0,0.0,5.0,1.0,0.0,2.0,0.0,0.0,6
671,3,2,5,5,0.8333333333333334,6,1,2,2,3,0,1,1,1.0,0.0,0.0,4.0,5.0,0.0,2.0,3.0,0.0,7
672,3,3,5,7,0.5555555555555556,6,1,3,1,3,0,2,0,4.0,0.0,0.0,1.0,2.0,5.0,3.0,0.0,0.0,8
673,3,2,5,5,0.8333333333333334,6,2,1,2,3,0,0,1,3.0,2.0,0.0,5.0,0.0,0.0,1.0,4.0,0.0,6
674,3,2,5,5,0.8333333333333334,6,2,2,1,3,1,1,0,2.0,5.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,7
675,3,2,5,5,0.8333333333333334,6,2,2,1,3,1,0,0,4.0,5.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,6
676,3,2,5,5,0.8333333333333334,6,2,2,1,3,1,0,0,1.0,2.0,0.0,5.0,4.0,0.0,3.0,0.0,0.0,6
677,3,2,5,5,0.8333333333333334,6,2,1,2,3,1,0,1,1.0,4.0,0.0,2.0,0.0,0.0,3.0,5.0,0.0,8
678,3,3,5,7,0.5555555555555556,6,3,1,1,3,1,0,0,4.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,0.0,6
679,3,2,5,5,0.8333333333333334,6,2,2,1,3,0,1,0,2.0,1.0,0.0,4.0,5.0,0.0,3.0,0.0,0.0,6
680,3,2,5,5,0.8333333333333334,6,2,2,1,3,1,1,0,4.0,5.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,8
681,3,3,5,7,0.5555555555555556,6,3,1,1,3,0,0,0,2.0,3.0,1.0,4.0,0.0,0.0,5.0,0.0,0.0,6
682,3,2,5,5,0.8333333333333334,6,1,2,2,3,0,0,1,3.0,0.0,0.0,4.0,2.0,0.0,1.0,5.0,0.0,7
683,3,2,5,5,0.8333333333333334,6,1,2,2,3,0,0,1,2.0,0.0,0.0,5.0,4.0,0.0,1.0,3.0,0.0,7
684,3,2,5,5,0.8333333333333334,6,2,1,2,3,0,0,1,2.0,1.0,0.0,4.0,0.0,0.0,3.0,5.0,0.0,6
685,3,3,5,7,0.5555555555555556,6,1,3,1,3,0,0,0,1.0,0.0,0.0,3.0,4.0,2.0,5.0,0.0,0.0,6
686,3,2,5,5,0.8333333333333334,6,1,2,2,3,0,0,1,5.0,0.0,0.0,2.0,1.0,0.0,3.0,4.0,0.0,6
687,3,2,5,5,0.8333333333333334,6,2,1,2,3,1,0,1,3.0,5.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,7
688,3,2,5,5,0.8333333333333334,6,2,2,1,3,0,1,0,3.0,2.0,0.0,1.0,5.0,0.0,4.0,0.0,0.0,7
689,3,2,5,5,0.8333333333333334,6,2,2,1,3,0,0,0,4.0,2.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,5
690,3,2,5,5,0.8333333333333334,6,2,1,2,3,0,0,1,5.0,4.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,6
691,3,3,5,7,0.5555555555555556,6,3,1,1,3,0,0,0,2.0,4.0,1.0,3.0,0.0,0.0,5.0,0.0,0.0,6
692,3,2,5,5,0.8333333333333334,6,2,1,2,3,0,0,1,4.0,3.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,6
693,3,2,5,5,0.8333333333333334,6,2,1,2,3,0,0,1,2.0,1.0,0.0,3.0,0.0,0.0,4.0,5.0,0.0,6
694,3,2,5,5,0.8333333333333334,6,2,2,1,3,1,1,0,2.0,3.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,7
695,3,2,5,5,0.8333333333333334,6,2,2,1,3,0,1,0,5.0,1.0,0.0,3.0,4.0,0.0,2.0,0.0,0.0,6
696,3,2,5,5,0.8333333333333334,6,2,2,1,3,1,0,0,1.0,4.0,0.0,5.0,3.0,0.0,2.0,0.0,0.0,7
697,3,3,5,7,0.5555555555555556,6,3,1,1,3,1,0,0,5.0,1.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,6
698,3,2,5,5,0.8333333333333334,6,2,2,1,3,1,0,0,1.0,5.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0,7
699,3,2,5,5,0.8333333333333334,6,1,2,2,3,0,1,1,2.0,0.0,0.0,1.0,3.0,0.0,4.0,5.0,0.0,8
700,3,2,5,5,0.8333333333333334,6,2,1,2,3,0,0,1,5.0,2.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,7
701,3,2,5,5,0.8333333333333334,6,2,2,1,3,0,0,0,5.0,1.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0,5
702,3,2,5,5,0.8333333333333334,6,2,1,2,3,1,0,1,3.0,5.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,7
703,3,2,5,5,0.8333333333333334,6,2,2,1,3,0,1,0,4.0,2.0,0.0,1.0,3.0,0.0,5.0,0.0,0.0,6
704,3,2,5,5,0.8333333333333334,6,2,1,2,3,1,0,1,1.0,3.0,0.0,4.0,0.0,0.0,2.0,5.0,0.0,7
705,3,2,5,5,0.8333333333333334,6,2,2,1,3,0,0,0,3.0,2.0,0.0,5.0,1.0,0.0,4.0,0.0,0.0,5
706,3,2,5,5,0.8333333333333334,6,2,2,1,3,1,1,0,4.0,5.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,7
707,3,3,5,7,0.5555555555555556,6,1,3,1,3,0,1,0,1.0,0.0,0.0,5.0,2.0,4.0,3.0,0.0,0.0,6
708,3,2,5,5,0.8333333333333334,6,2,2,1,3,0,1,0,4.0,1.0,0.0,3.0,5.0,0.0,2.0,0.0,0.0,6
709,3,2,5,5,0.8333333333333334,6,2,2,1,3,1,1,0,1.0,4.0,0.0,2.0,5.0,0.0,3.0,0.0,0.0,8
710,3,2,5,5,0.8333333333333334,6,2,2,1,3,1,0,0,1.0,3.0,0.0,5.0,4.0,0.0,2.0,0.0,0.0,7
711,3,3,5,7,0.5555555555555556,6,1,3,1,3,0,1,0,3.0,0.0,0.0,2.0,1.0,5.0,4.0,0.0,0.0,7
712,3,3,5,7,0.5555555555555556,6,3,1,1,3,0,0,0,2.0,5.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,7
713,3,2,5,5,0.8333333333333334,6,2,2,1,3,0,0,0,2.0,1.0,0.0,5.0,3.0,0.0,4.0,0.0,0.0,5
714,3,2,5,5,0.8333333333333334,6,2,1,2,3,0,0,1,3.0,2.0,0.0,1.0,0.0,0.0,4.0,5.0,0.0,6
715,3,3,5,7,0.5555555555555556,6,1,3,1,3,0,1,0,5.0,0.0,0.0,2.0,1.0,4.0,3.0,0.0,0.0,6
716,3,2,5,5,0.8333333333333334,6,2,1,2,3,0,0,1,5.0,3.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,6
717,3,2,5,5,0.8333333333333334,6,2,2,1,3,0,1,0,5.0,3.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,6
718,3,3,5,7,0.5555555555555556,6,3,1,1,3,1,0,0,3.0,1.0,2.0,5.0,0.0,0.0,4.0,0.0,0.0,6
719,3,2,5,5,0.8333333333333334,6,2,1,2,3,1,0,1,1.0,4.0,0.0,2.0,0.0,0.0,3.0,5.0,0.0,8
720,3,2,5,5,0.8333333333333334,6,2,2,1,3,1,1,0,1.0,2.0,0.0,3.0,4.0,0.0,5.0,0.0,0.0,7
721,3,2,5,5,0.8333333333333334,6,2,2,1,3,1,0,0,1.0,4.0,0.0,3.0,2.0,0.0,5.0,0.0,0.0,6
722,3,2,5,5,0.8333333333333334,6,2,1,2,3,1,0,1,4.0,5.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,8
723,3,3,5,7,0.5555555555555556,6,1,3,1,3,0,2,0,5.0,0.0,0.0,1.0,4.0,3.0,2.0,0.0,0.0,8
724,3,2,5,5,0.8333333333333334,6,1,2,2,3,0,0,1,5.0,0.0,0.0,4.0,1.0,0.0,2.0,3.0,0.0,6
725,3,2,5,5,0.8333333333333334,6,2,2,1,3,0,0,0,3.0,2.0,0.0,4.0,1.0,0.0,5.0,0.0,0.0,5
726,3,2,5,5,0.8333333333333334,6,1,2,2,3,0,0,1,1.0,0.0,0.0,4.0,2.0,0.0,3.0,5.0,0.0,6
727,3,2,5,5,0.8333333333333334,6,2,2,1,3,1,1,0,2.0,4.0,0.0,1.0,3.0,0.0,5.0,0.0,0.0,7
728,3,2,5,5,0.8333333333333334,6,1,2,2,3,0,1,1,4.0,0.0,0.0,1.0,3.0,0.0,2.0,5.0,0.0,7
729,3,2,5,5,0.8333333333333334,6,2,1,2,3,0,0,1,5.0,2.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,6
730,3,2,5,5,0.8333333333333334,6,2,1,2,3,0,0,1,5.0,1.0,0.0,3.0,0.0,0.0,2.0,4.0,0.0,6
731,3,3,5,7,0.5555555555555556,6,1,3,1,3,0,1,0,3.0,0.0,0.0,2.0,1.0,4.0,5.0,0.0,0.0,6
732,3,2,5,5,0.8333333333333334,6,2,1,2,3,0,0,1,5.0,4.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,6
733,3,2,5,5,0.8333333333333334,6,2,1,2,3,1,0,1,1.0,4.0,0.0,3.0,0.0,0.0,2.0,5.0,0.0,8
734,3,2,5,5,0.8333333333333334,6,2,1,2,3,1,0,1,1.0,3.0,0.0,4.0,0.0,0.0,2.0,5.0,0.0,7
735,3,2,5,5,0.8333333333333334,6,2,2,1,3,0,0,0,2.0,1.0,0.0,5.0,4.0,0.0,3.0,0.0,0.0,5
736,3,2,5,5,0.8333333333333334,6,2,2,1,3,1,0,0,2.0,3.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,6
737,3,2,5,5,0.8333333333333334,6,2,1,2,3,0,0,1,3.0,2.0,0.0,5.0,0.0,0.0,1.0,4.0,0.0,6
738,3,3,5,7,0.5555555555555556,6,1,3,1,3,0,2,0,3.0,0.0,0.0,1.0,2.0,5.0,4.0,0.0,0.0,8
739,3,2,5,5,0.8333333333333334,6,2,1,2,3,0,0,1,5.0,2.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,6
740,3,2,5,5,0.8333333333333334,6,2,1,2,3,1,0,1,1.0,5.0,0.0,2.0,0.0,0.0,3.0,4.0,0.0,8
741,3,2,5,5,0.8333333333333334,6,2,2,1,3,0,0,0,5.0,3.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,5
742,3,2,5,5,0.8333333333333334,6,2,2,1,3,1,1,0,3.0,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,7
743,3,2,5,5,0.8333333333333334,6,2,2,1,3,0,1,0,4.0,1.0,0.0,2.0,5.0,0.0,3.0,0.0,0.0,7
744,3,2,5,5,0.8333333333333334,6,1,2,2,3,0,0,1,1.0,0.0,0.0,5.0,3.0,0.0,2.0,4.0,0.0,6
745,3,3,5,7,0.5555555555555556,6,1,3,1,3,0,1,0,1.0,0.0,0.0,4.0,2.0,3.0,5.0,0.0,0.0,6
746,3,2,5,5,0.8333333333333334,6,2,2,1,3,1,1,0,2.0,5.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,7
747,3,2,5,5,0.8333333333333334,6,2,2,1,3,0,1,0,5.0,1.0,0.0,3.0,4.0,0.0,2.0,0.0,0.0,6
748,3,3,5,7,0.5555555555555556,6,1,3,1,3,0,2,0,5.0,0.0,0.0,1.0,3.0,2.0,4.0,0.0,0.0,7
749,3,2,5,5,0.8333333333333334,6,2,1,2,3,0,0,1,4.0,1.0,0.0,5.0,0.0,0.0,2.0,3.0,0.0,6
750,3,2,5,5,0.8333333333333334,6,2,2,1,3,0,1,0,2.0,1.0,0.0,3.0,4.0,0.0,5.0,0.0,0.0,6
751,3,3,5,7,0.5555555555555556,6,3,1,1,3,1,0,0,4.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,0.0,6
752,3,2,5,5,0.8333333333333334,6,1,2,2,3,0,1,1,3.0,0.0,0.0,1.0,2.0,0.0,4.0,5.0,0.0,7
753,3,3,5,7,0.5555555555555556,6,3,1,1,3,2,0,0,1.0,5.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,8
754,3,2,5,5,0.8333333333333334,6,2,2,1,3,0,1,0,5.0,2.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,6
755,3,3,5,7,0.5555555555555556,6,1,3,1,3,0,0,0,2.0,0.0,0.0,5.0,3.0,1.0,4.0,0.0,0.0,5
756,3,2,5,5,0.8333333333333334,6,1,2,2,3,0,1,1,3.0,0.0,0.0,1.0,2.0,0.0,4.0,5.0,0.0,7
757,3,2,5,5,0.8333333333333334,6,2,1,2,3,1,0,1,2.0,3.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,8
758,3,2,5,5,0.8333333333333334,6,1,2,2,3,0,0,1,1.0,0.0,0.0,5.0,4.0,0.0,2.0,3.0,0.0,6
759,3,2,5,5,0.8333333333333334,6,2,2,1,3,0,1,0,3.0,1.0,0.0,4.0,5.0,0.0,2.0,0.0,0.0,6
760,3,3,5,7,0.5555555555555556,6,3,1,1,3,0,0,0,5.0,4.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,5
761,3,2,5,5,0.8333333333333334,6,2,1,2,3,0,0,1,4.0,2.0,0.0,3.0,0.0,0.0,1.0,5.0,0.0,7
762,3,2,5,5,0.8333333333333334,6,2,1,2,3,0,0,1,5.0,3.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,7
763,3,2,5,5,0.8333333333333334,6,2,1,2,3,1,0,1,3.0,4.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,8
764,3,2,5,5,0.8333333333333334,6,2,1,2,3,1,0,1,4.0,5.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,8
765,3,2,5,5,0.8333333333333334,6,1,2,2,3,0,0,1,5.0,0.0,0.0,3.0,2.0,0.0,1.0,4.0,0.0,6
766,3,2,5,5,0.8333333333333334,6,2,1,2,3,1,0,1,2.0,3.0,0.0,1.0,0.0,0.0,4.0,5.0,0.0,7
767,3,2,5,5,0.8333333333333334,6,2,2,1,3,0,1,0,4.0,3.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,6
768,3,2,5,5,0.8333333333333334,6,2,2,1,3,0,0,0,4.0,3.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,5
769,3,2,5,5,0.8333333333333334,6,2,1,2,3,0,0,1,4.0,3.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,6
770,3,2,5,5,0.8333333333333334,6,2,1,2,3,1,0,1,2.0,5.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,7
771,3,2,5,5,0.8333333333333334,6,2,2,1,3,1,1,0,2.0,5.0,0.0,1.0,4.0,0.0,3.0,0.0,0.0,8
772,3,2,5,5,0.8333333333333334,6,1,2,2,3,0,0,1,2.0,0.0,0.0,5.0,3.0,0.0,1.0,4.0,0.0,7
773,3,2,5,5,0.8333333333333334,6,1,2,2,3,0,0,1,5.0,0.0,0.0,4.0,1.0,0.0,2.0,3.0,0.0,6
774,3,2,5,5,0.8333333333333334,6,2,2,1,3,1,0,0,2.0,5.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,6
775,3,3,5,7,0.5555555555555556,6,1,3,1,3,0,1,0,1.0,0.0,0.0,4.0,2.0,5.0,3.0,0.0,0.0,6
776,3,2,5,5,0.8333333333333334,6,2,2,1,3,1,0,0,2.0,5.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,7
777,3,2,5,5,0.8333333333333334,6,2,2,1,3,0,0,0,5.0,2.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,5
778,3,3,5,7,0.5555555555555556,6,3,1,1,3,2,0,0,1.0,2.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,8
779,3,2,5,5,0.8333333333333334,6,2,1,2,3,0,0,1,4.0,2.0,0.0,3.0,0.0,0.0,1.0,5.0,0.0,7
780,3,2,5,5,0.8333333333333334,6,1,2,2,3,0,1,1,3.0,0.0,0.0,2.0,5.0,0.0,1.0,4.0,0.0,8
781,3,3,5,7,0.5555555555555556,6,3,1,1,3,0,0,0,5.0,3.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,5
782,3,3,5,7,0.5555555555555556,6,1,3,1,3,0,1,0,3.0,0.0,0.0,5.0,2.0,4.0,1.0,0.0,0.0,6
783,3,3,5,7,0.5555555555555556,6,1,3,1,3,0,0,0,3.0,0.0,0.0,2.0,5.0,1.0,4.0,0.0,0.0,7
784,3,2,5,5,0.8333333333333334,6,2,1,2,3,0,0,1,3.0,2.0,0.0,1.0,0.0,0.0,4.0,5.0,0.0,6
785,3,2,5,5,0.8333333333333334,6,2,2,1,3,1,0,0,1.0,3.0,0.0,5.0,4.0,0.0,2.0,0.0,0.0,7
786,3,2,5,5,0.8333333333333334,6,2,2,1,3,1,1,0,2.0,5.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,7
787,3,2,5,5,0.8333333333333334,6,2,2,1,3,1,1,0,2.0,3.0,0.0,1.0,4.0,0.0,5.0,0.0,0.0,7
788,3,2,5,5,0.8333333333333334,6,2,2,1,3,1,0,0,4.0,5.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,6
789,3,2,5,5,0.8333333333333334,6,2,2,1,3,1,0,0,2.0,4.0,0.0,3.0,1.0,0.0,5.0,0.0,0.0,6
790,3,2,5,5,0.8333333333333334,6,2,2,1,3,0,1,0,4.0,1.0,0.0,3.0,5.0,0.0,2.0,0.0,0.0,6
791,3,3,5,7,0.5555555555555556,6,3,1,1,3,2,0,0,1.0,4.0,5.0,2.0,0.0,0.0,3.0,0.0,0.0,9
792,3,2,5,5,0.8333333333333334,6,2,2,1,3,1,0,0,1.0,2.0,0.0,4.0,3.0,0.0,5.0,0.0,0.0,6
