,stack,height,N,max_num,utilization_rate,UB,stack0,stack1,stack2,utilized_stack,max_sum_stack0,max_sum_stack1,max_sum_stack2,stack_0-height_0,stack_0-height_1,stack_0-height_2,stack_1-height_0,stack_1-height_1,stack_1-height_2,stack_2-height_0,stack_2-height_1,stack_2-height_2,BRP2
1409,3,3,6,7,0.6666666666666666,9,3,2,1,3,1,0,0,5.0,1.0,3.0,6.0,2.0,0.0,4.0,0.0,0.0,6
1410,3,3,6,7,0.6666666666666666,9,3,2,1,3,0,1,0,6.0,4.0,2.0,3.0,5.0,0.0,1.0,0.0,0.0,6
1412,3,3,6,7,0.6666666666666666,9,3,1,2,3,2,0,1,3.0,6.0,4.0,1.0,0.0,0.0,2.0,5.0,0.0,6
1413,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,1,1,6.0,0.0,0.0,4.0,3.0,5.0,1.0,2.0,0.0,6
1414,3,3,6,7,0.6666666666666666,9,2,3,1,3,1,0,0,2.0,6.0,0.0,5.0,4.0,1.0,3.0,0.0,0.0,6
1415,3,3,6,7,0.6666666666666666,9,3,2,1,3,1,0,0,5.0,1.0,6.0,4.0,2.0,0.0,3.0,0.0,0.0,6
1416,3,3,6,7,0.6666666666666666,9,3,2,1,3,0,0,0,2.0,3.0,1.0,6.0,5.0,0.0,4.0,0.0,0.0,6
1417,3,3,6,7,0.6666666666666666,9,3,1,2,3,0,0,1,6.0,5.0,3.0,2.0,0.0,0.0,1.0,4.0,0.0,6
1418,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,1,1,6.0,0.0,0.0,4.0,1.0,3.0,2.0,5.0,0.0,6
1419,3,3,6,7,0.6666666666666666,9,2,3,1,3,0,0,0,4.0,2.0,0.0,5.0,6.0,1.0,3.0,0.0,0.0,6
1425,3,3,6,7,0.6666666666666666,9,2,1,3,3,0,0,2,5.0,3.0,0.0,6.0,0.0,0.0,1.0,2.0,4.0,6
1427,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,0,1,2.0,0.0,0.0,3.0,6.0,1.0,4.0,5.0,0.0,6
1429,3,3,6,7,0.6666666666666666,9,3,2,1,3,2,0,0,1.0,2.0,5.0,4.0,3.0,0.0,6.0,0.0,0.0,6
1430,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,2,1,5.0,0.0,0.0,2.0,3.0,6.0,1.0,4.0,0.0,6
1431,3,3,6,7,0.6666666666666666,9,2,1,3,3,1,0,2,2.0,6.0,0.0,5.0,0.0,0.0,1.0,3.0,4.0,6
1432,3,3,6,7,0.6666666666666666,9,1,2,3,3,0,1,2,1.0,0.0,0.0,2.0,3.0,0.0,4.0,5.0,6.0,6
1437,3,3,6,7,0.6666666666666666,9,2,1,3,3,0,0,2,5.0,2.0,0.0,3.0,0.0,0.0,1.0,4.0,6.0,6
1441,3,3,6,7,0.6666666666666666,9,2,3,1,3,0,0,0,4.0,3.0,0.0,6.0,5.0,2.0,1.0,0.0,0.0,6
1446,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,1,1,5.0,0.0,0.0,6.0,1.0,2.0,3.0,4.0,0.0,6
1447,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,2,1,6.0,0.0,0.0,2.0,3.0,4.0,1.0,5.0,0.0,6
1448,3,3,6,7,0.6666666666666666,9,3,2,1,3,0,1,0,4.0,6.0,3.0,1.0,5.0,0.0,2.0,0.0,0.0,6
1450,3,3,6,7,0.6666666666666666,9,3,1,2,3,0,0,1,3.0,2.0,1.0,6.0,0.0,0.0,4.0,5.0,0.0,6
1451,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,1,1,4.0,0.0,0.0,6.0,1.0,2.0,3.0,5.0,0.0,6
1452,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,2,1,6.0,0.0,0.0,1.0,4.0,2.0,3.0,5.0,0.0,6
1453,3,3,6,7,0.6666666666666666,9,3,1,2,3,0,0,1,3.0,6.0,1.0,5.0,0.0,0.0,2.0,4.0,0.0,6
1454,3,3,6,7,0.6666666666666666,9,3,1,2,3,1,0,1,4.0,3.0,5.0,1.0,0.0,0.0,2.0,6.0,0.0,6
1455,3,3,6,7,0.6666666666666666,9,1,2,3,3,0,1,2,3.0,0.0,0.0,1.0,4.0,0.0,2.0,5.0,6.0,6
1456,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,0,1,1.0,0.0,0.0,6.0,5.0,4.0,2.0,3.0,0.0,6
1458,3,3,6,7,0.6666666666666666,9,2,3,1,3,0,1,0,5.0,3.0,0.0,6.0,1.0,4.0,2.0,0.0,0.0,6
1459,3,3,6,7,0.6666666666666666,9,3,2,1,3,2,0,0,1.0,4.0,2.0,6.0,3.0,0.0,5.0,0.0,0.0,6
1460,3,3,6,7,0.6666666666666666,9,2,3,1,3,0,1,0,6.0,2.0,0.0,5.0,3.0,4.0,1.0,0.0,0.0,6
1461,3,3,6,7,0.6666666666666666,9,3,2,1,3,1,1,0,5.0,2.0,3.0,4.0,6.0,0.0,1.0,0.0,0.0,6
1462,3,3,6,7,0.6666666666666666,9,2,3,1,3,0,0,0,6.0,4.0,0.0,3.0,5.0,1.0,2.0,0.0,0.0,6
1463,3,3,6,7,0.6666666666666666,9,3,2,1,3,1,0,0,6.0,1.0,4.0,3.0,2.0,0.0,5.0,0.0,0.0,6
1464,3,3,6,7,0.6666666666666666,9,1,2,3,3,0,1,2,3.0,0.0,0.0,1.0,2.0,0.0,4.0,5.0,6.0,6
1465,3,3,6,7,0.6666666666666666,9,1,2,3,3,0,0,2,2.0,0.0,0.0,4.0,3.0,0.0,1.0,5.0,6.0,6
1468,3,3,6,7,0.6666666666666666,9,2,3,1,3,1,0,0,3.0,6.0,0.0,5.0,4.0,1.0,2.0,0.0,0.0,6
1470,3,3,6,7,0.6666666666666666,9,2,3,1,3,0,2,0,3.0,2.0,0.0,1.0,5.0,6.0,4.0,0.0,0.0,6
1471,3,3,6,7,0.6666666666666666,9,3,1,2,3,1,0,1,4.0,1.0,5.0,2.0,0.0,0.0,3.0,6.0,0.0,6
1472,3,3,6,7,0.6666666666666666,9,3,1,2,3,1,0,1,5.0,1.0,6.0,2.0,0.0,0.0,3.0,4.0,0.0,6
1474,3,3,6,7,0.6666666666666666,9,3,1,2,3,2,0,1,1.0,2.0,3.0,6.0,0.0,0.0,4.0,5.0,0.0,6
1475,3,3,6,7,0.6666666666666666,9,2,1,3,3,1,0,2,2.0,6.0,0.0,3.0,0.0,0.0,1.0,4.0,5.0,6
1477,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,2,1,4.0,0.0,0.0,1.0,5.0,6.0,2.0,3.0,0.0,6
1478,3,3,6,7,0.6666666666666666,9,3,1,2,3,0,0,1,3.0,6.0,2.0,5.0,0.0,0.0,1.0,4.0,0.0,6
1479,3,3,6,7,0.6666666666666666,9,2,3,1,3,1,0,0,1.0,2.0,0.0,4.0,5.0,3.0,6.0,0.0,0.0,6
1481,3,3,6,7,0.6666666666666666,9,2,3,1,3,1,1,0,2.0,6.0,0.0,3.0,1.0,5.0,4.0,0.0,0.0,6
1482,3,3,6,7,0.6666666666666666,9,2,3,1,3,0,0,0,6.0,4.0,0.0,2.0,5.0,1.0,3.0,0.0,0.0,6
1483,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,0,1,5.0,0.0,0.0,3.0,4.0,2.0,1.0,6.0,0.0,6
1484,3,3,6,7,0.6666666666666666,9,2,3,1,3,0,2,0,5.0,1.0,0.0,3.0,6.0,4.0,2.0,0.0,0.0,6
1485,3,3,6,7,0.6666666666666666,9,1,2,3,3,0,1,2,3.0,0.0,0.0,4.0,6.0,0.0,1.0,2.0,5.0,6
1486,3,3,6,7,0.6666666666666666,9,3,2,1,3,1,0,0,3.0,2.0,4.0,5.0,1.0,0.0,6.0,0.0,0.0,6
1487,3,3,6,7,0.6666666666666666,9,2,3,1,3,0,2,0,4.0,1.0,0.0,2.0,6.0,3.0,5.0,0.0,0.0,6
1488,3,3,6,7,0.6666666666666666,9,2,3,1,3,0,1,0,5.0,2.0,0.0,3.0,1.0,4.0,6.0,0.0,0.0,6
1489,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,0,1,6.0,0.0,0.0,5.0,4.0,3.0,1.0,2.0,0.0,6
1490,3,3,6,7,0.6666666666666666,9,2,3,1,3,1,2,0,1.0,4.0,0.0,2.0,5.0,6.0,3.0,0.0,0.0,6
1491,3,3,6,7,0.6666666666666666,9,2,1,3,3,1,0,2,1.0,2.0,0.0,4.0,0.0,0.0,3.0,5.0,6.0,6
1492,3,3,6,7,0.6666666666666666,9,2,3,1,3,1,0,0,3.0,5.0,0.0,6.0,4.0,2.0,1.0,0.0,0.0,6
1493,3,3,6,7,0.6666666666666666,9,3,2,1,3,2,0,0,1.0,6.0,3.0,4.0,2.0,0.0,5.0,0.0,0.0,6
1494,3,3,6,7,0.6666666666666666,9,1,2,3,3,0,1,2,6.0,0.0,0.0,2.0,4.0,0.0,1.0,3.0,5.0,6
1495,3,3,6,7,0.6666666666666666,9,3,2,1,3,1,0,0,6.0,2.0,3.0,5.0,1.0,0.0,4.0,0.0,0.0,6
1498,3,3,6,7,0.6666666666666666,9,3,2,1,3,1,0,0,2.0,1.0,3.0,5.0,4.0,0.0,6.0,0.0,0.0,6
1500,3,3,6,7,0.6666666666666666,9,2,3,1,3,1,0,0,1.0,6.0,0.0,4.0,5.0,3.0,2.0,0.0,0.0,6
1501,3,3,6,7,0.6666666666666666,9,3,1,2,3,0,0,1,6.0,3.0,2.0,1.0,0.0,0.0,4.0,5.0,0.0,6
1503,3,3,6,7,0.6666666666666666,9,1,2,3,3,0,1,2,5.0,0.0,0.0,3.0,4.0,0.0,1.0,2.0,6.0,6
1504,3,3,6,7,0.6666666666666666,9,2,1,3,3,0,0,2,6.0,5.0,0.0,4.0,0.0,0.0,1.0,2.0,3.0,6
1505,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,2,1,5.0,0.0,0.0,1.0,3.0,2.0,4.0,6.0,0.0,6
1506,3,3,6,7,0.6666666666666666,9,2,3,1,3,0,2,0,4.0,2.0,0.0,1.0,3.0,5.0,6.0,0.0,0.0,6
1508,3,3,6,7,0.6666666666666666,9,3,1,2,3,1,0,1,4.0,1.0,6.0,2.0,0.0,0.0,3.0,5.0,0.0,6
1509,3,3,6,7,0.6666666666666666,9,2,3,1,3,1,2,0,2.0,4.0,0.0,3.0,5.0,6.0,1.0,0.0,0.0,6
1510,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,2,1,3.0,0.0,0.0,1.0,2.0,4.0,5.0,6.0,0.0,6
1511,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,1,1,6.0,0.0,0.0,3.0,1.0,5.0,2.0,4.0,0.0,6
1512,3,3,6,7,0.6666666666666666,9,3,2,1,3,1,0,0,6.0,4.0,5.0,3.0,1.0,0.0,2.0,0.0,0.0,6
1513,3,3,6,7,0.6666666666666666,9,2,3,1,3,1,1,0,2.0,3.0,0.0,6.0,1.0,4.0,5.0,0.0,0.0,6
1515,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,2,1,2.0,0.0,0.0,3.0,4.0,5.0,1.0,6.0,0.0,6
1517,3,3,6,7,0.6666666666666666,9,2,3,1,3,0,0,0,6.0,1.0,0.0,5.0,4.0,3.0,2.0,0.0,0.0,6
1519,3,3,6,7,0.6666666666666666,9,2,3,1,3,0,0,0,5.0,1.0,0.0,6.0,3.0,2.0,4.0,0.0,0.0,6
1522,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,2,1,4.0,0.0,0.0,2.0,3.0,6.0,1.0,5.0,0.0,6
1526,3,3,6,7,0.6666666666666666,9,3,1,2,3,2,0,1,1.0,2.0,6.0,3.0,0.0,0.0,4.0,5.0,0.0,6
1527,3,3,6,7,0.6666666666666666,9,3,1,2,3,0,0,1,4.0,2.0,1.0,6.0,0.0,0.0,3.0,5.0,0.0,6
1528,3,3,6,7,0.6666666666666666,9,3,1,2,3,1,0,1,2.0,1.0,6.0,5.0,0.0,0.0,3.0,4.0,0.0,6
1529,3,3,6,7,0.6666666666666666,9,2,1,3,3,1,0,2,1.0,6.0,0.0,3.0,0.0,0.0,2.0,4.0,5.0,6
1532,3,3,6,7,0.6666666666666666,9,2,1,3,3,0,0,2,6.0,5.0,0.0,2.0,0.0,0.0,1.0,3.0,4.0,6
1533,3,3,6,7,0.6666666666666666,9,1,2,3,3,0,1,2,1.0,0.0,0.0,2.0,6.0,0.0,3.0,4.0,5.0,6
1535,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,2,1,3.0,0.0,0.0,1.0,4.0,5.0,2.0,6.0,0.0,6
1536,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,2,1,4.0,0.0,0.0,1.0,6.0,5.0,2.0,3.0,0.0,6
1538,3,3,6,7,0.6666666666666666,9,3,2,1,3,0,1,0,3.0,6.0,2.0,1.0,5.0,0.0,4.0,0.0,0.0,6
1542,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,1,1,3.0,0.0,0.0,5.0,4.0,6.0,1.0,2.0,0.0,6
1543,3,3,6,7,0.6666666666666666,9,3,1,2,3,1,0,1,6.0,1.0,2.0,3.0,0.0,0.0,4.0,5.0,0.0,6
1544,3,3,6,7,0.6666666666666666,9,2,3,1,3,1,2,0,3.0,6.0,0.0,2.0,4.0,5.0,1.0,0.0,0.0,6
1547,3,3,6,7,0.6666666666666666,9,2,1,3,3,0,0,2,2.0,1.0,0.0,4.0,0.0,0.0,3.0,5.0,6.0,6
1550,3,3,6,7,0.6666666666666666,9,3,2,1,3,1,0,0,6.0,1.0,2.0,4.0,3.0,0.0,5.0,0.0,0.0,6
1551,3,3,6,7,0.6666666666666666,9,2,3,1,3,0,1,0,2.0,1.0,0.0,6.0,3.0,4.0,5.0,0.0,0.0,6
1552,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,1,1,2.0,0.0,0.0,5.0,1.0,4.0,3.0,6.0,0.0,6
1554,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,0,1,2.0,0.0,0.0,4.0,6.0,1.0,3.0,5.0,0.0,6
1556,3,3,6,7,0.6666666666666666,9,1,2,3,3,0,1,2,5.0,0.0,0.0,2.0,3.0,0.0,1.0,4.0,6.0,6
1558,3,3,6,7,0.6666666666666666,9,1,2,3,3,0,0,2,3.0,0.0,0.0,2.0,1.0,0.0,4.0,5.0,6.0,6
1559,3,3,6,7,0.6666666666666666,9,3,1,2,3,2,0,1,2.0,3.0,4.0,5.0,0.0,0.0,1.0,6.0,0.0,6
1561,3,3,6,7,0.6666666666666666,9,3,1,2,3,1,0,1,6.0,1.0,4.0,3.0,0.0,0.0,2.0,5.0,0.0,6
1562,3,3,6,7,0.6666666666666666,9,2,3,1,3,1,1,0,1.0,6.0,0.0,3.0,2.0,5.0,4.0,0.0,0.0,6
1563,3,3,6,7,0.6666666666666666,9,1,2,3,3,0,1,2,6.0,0.0,0.0,3.0,5.0,0.0,1.0,2.0,4.0,6
1564,3,3,6,7,0.6666666666666666,9,1,2,3,3,0,0,2,6.0,0.0,0.0,3.0,2.0,0.0,1.0,4.0,5.0,6
1565,3,3,6,7,0.6666666666666666,9,2,3,1,3,1,0,0,1.0,2.0,0.0,6.0,4.0,3.0,5.0,0.0,0.0,6
1566,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,2,1,5.0,0.0,0.0,1.0,6.0,2.0,3.0,4.0,0.0,6
1567,3,3,6,7,0.6666666666666666,9,2,3,1,3,0,1,0,6.0,2.0,0.0,4.0,1.0,3.0,5.0,0.0,0.0,6
1568,3,3,6,7,0.6666666666666666,9,3,2,1,3,0,0,0,6.0,2.0,1.0,5.0,3.0,0.0,4.0,0.0,0.0,6
1570,3,3,6,7,0.6666666666666666,9,3,2,1,3,2,1,0,1.0,6.0,4.0,2.0,5.0,0.0,3.0,0.0,0.0,6
1572,3,3,6,7,0.6666666666666666,9,2,3,1,3,0,1,0,6.0,2.0,0.0,3.0,1.0,4.0,5.0,0.0,0.0,6
1574,3,3,6,7,0.6666666666666666,9,2,3,1,3,1,2,0,1.0,2.0,0.0,3.0,6.0,5.0,4.0,0.0,0.0,6
1575,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,1,1,5.0,0.0,0.0,6.0,2.0,4.0,1.0,3.0,0.0,6
1577,3,3,6,7,0.6666666666666666,9,2,3,1,3,1,1,0,1.0,4.0,0.0,3.0,2.0,5.0,6.0,0.0,0.0,6
1578,3,3,6,7,0.6666666666666666,9,2,3,1,3,1,2,0,2.0,5.0,0.0,1.0,4.0,6.0,3.0,0.0,0.0,6
1579,3,3,6,7,0.6666666666666666,9,3,1,2,3,1,0,1,2.0,1.0,6.0,3.0,0.0,0.0,4.0,5.0,0.0,6
1580,3,3,6,7,0.6666666666666666,9,1,2,3,3,0,1,2,2.0,0.0,0.0,3.0,6.0,0.0,1.0,4.0,5.0,6
1581,3,3,6,7,0.6666666666666666,9,2,3,1,3,0,2,0,6.0,1.0,0.0,2.0,4.0,5.0,3.0,0.0,0.0,6
1582,3,3,6,7,0.6666666666666666,9,1,2,3,3,0,0,2,6.0,0.0,0.0,5.0,4.0,0.0,1.0,2.0,3.0,6
1584,3,3,6,7,0.6666666666666666,9,3,2,1,3,1,1,0,2.0,1.0,6.0,3.0,5.0,0.0,4.0,0.0,0.0,6
1585,3,3,6,7,0.6666666666666666,9,3,2,1,3,2,0,0,1.0,5.0,2.0,6.0,3.0,0.0,4.0,0.0,0.0,6
1586,3,3,6,7,0.6666666666666666,9,1,2,3,3,0,0,2,1.0,0.0,0.0,5.0,2.0,0.0,3.0,4.0,6.0,6
1588,3,3,6,7,0.6666666666666666,9,3,1,2,3,1,0,1,2.0,1.0,4.0,3.0,0.0,0.0,5.0,6.0,0.0,6
1591,3,3,6,7,0.6666666666666666,9,1,2,3,3,0,0,2,4.0,0.0,0.0,5.0,1.0,0.0,2.0,3.0,6.0,6
1592,3,3,6,7,0.6666666666666666,9,3,1,2,3,2,0,1,1.0,3.0,4.0,2.0,0.0,0.0,5.0,6.0,0.0,6
1593,3,3,6,7,0.6666666666666666,9,3,2,1,3,2,1,0,1.0,2.0,6.0,4.0,5.0,0.0,3.0,0.0,0.0,6
1598,3,3,6,7,0.6666666666666666,9,2,3,1,3,0,0,0,3.0,2.0,0.0,6.0,5.0,4.0,1.0,0.0,0.0,6
1599,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,0,1,4.0,0.0,0.0,5.0,6.0,3.0,1.0,2.0,0.0,6
1600,3,3,6,7,0.6666666666666666,9,3,1,2,3,0,0,1,2.0,4.0,1.0,6.0,0.0,0.0,3.0,5.0,0.0,6
1602,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,0,1,5.0,0.0,0.0,2.0,6.0,1.0,3.0,4.0,0.0,6
1604,3,3,6,7,0.6666666666666666,9,2,3,1,3,1,2,0,5.0,6.0,0.0,2.0,4.0,3.0,1.0,0.0,0.0,6
1605,3,3,6,7,0.6666666666666666,9,3,2,1,3,1,1,0,5.0,2.0,3.0,1.0,6.0,0.0,4.0,0.0,0.0,6
1606,3,3,6,7,0.6666666666666666,9,3,1,2,3,1,0,1,4.0,2.0,6.0,5.0,0.0,0.0,1.0,3.0,0.0,6
1608,3,3,6,7,0.6666666666666666,9,3,2,1,3,1,1,0,4.0,1.0,5.0,3.0,6.0,0.0,2.0,0.0,0.0,6
1609,3,3,6,7,0.6666666666666666,9,3,1,2,3,1,0,1,6.0,4.0,5.0,1.0,0.0,0.0,2.0,3.0,0.0,6
1611,3,3,6,7,0.6666666666666666,9,2,3,1,3,1,2,0,3.0,4.0,0.0,2.0,5.0,6.0,1.0,0.0,0.0,6
1612,3,3,6,7,0.6666666666666666,9,2,1,3,3,1,0,2,4.0,6.0,0.0,2.0,0.0,0.0,1.0,3.0,5.0,6
1615,3,3,6,7,0.6666666666666666,9,2,3,1,3,1,1,0,3.0,5.0,0.0,6.0,1.0,2.0,4.0,0.0,0.0,6
1616,3,3,6,7,0.6666666666666666,9,2,3,1,3,1,1,0,4.0,5.0,0.0,6.0,1.0,3.0,2.0,0.0,0.0,6
1618,3,3,6,7,0.6666666666666666,9,2,3,1,3,1,2,0,3.0,5.0,0.0,2.0,6.0,4.0,1.0,0.0,0.0,6
1620,3,3,6,7,0.6666666666666666,9,3,1,2,3,2,0,1,1.0,4.0,6.0,2.0,0.0,0.0,3.0,5.0,0.0,6
1621,3,3,6,7,0.6666666666666666,9,3,2,1,3,1,1,0,3.0,2.0,5.0,4.0,6.0,0.0,1.0,0.0,0.0,6
1623,3,3,6,7,0.6666666666666666,9,3,2,1,3,2,1,0,2.0,4.0,3.0,1.0,5.0,0.0,6.0,0.0,0.0,6
1626,3,3,6,7,0.6666666666666666,9,3,1,2,3,0,0,1,5.0,6.0,1.0,3.0,0.0,0.0,2.0,4.0,0.0,6
1630,3,3,6,7,0.6666666666666666,9,2,3,1,3,0,2,0,6.0,5.0,0.0,2.0,3.0,4.0,1.0,0.0,0.0,6
1633,3,3,6,7,0.6666666666666666,9,3,2,1,3,2,1,0,2.0,3.0,4.0,5.0,6.0,0.0,1.0,0.0,0.0,6
1634,3,3,6,7,0.6666666666666666,9,2,1,3,3,0,0,2,6.0,1.0,0.0,5.0,0.0,0.0,2.0,3.0,4.0,6
1636,3,3,6,7,0.6666666666666666,9,3,1,2,3,2,0,1,1.0,3.0,2.0,6.0,0.0,0.0,4.0,5.0,0.0,6
1639,3,3,6,7,0.6666666666666666,9,2,3,1,3,0,0,0,6.0,5.0,0.0,4.0,3.0,1.0,2.0,0.0,0.0,6
1640,3,3,6,7,0.6666666666666666,9,2,3,1,3,1,2,0,2.0,6.0,0.0,1.0,3.0,5.0,4.0,0.0,0.0,6
1641,3,3,6,7,0.6666666666666666,9,2,1,3,3,1,0,2,3.0,5.0,0.0,1.0,0.0,0.0,2.0,4.0,6.0,6
1643,3,3,6,7,0.6666666666666666,9,3,2,1,3,1,1,0,6.0,1.0,3.0,2.0,5.0,0.0,4.0,0.0,0.0,6
1644,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,1,1,6.0,0.0,0.0,5.0,3.0,4.0,1.0,2.0,0.0,6
1645,3,3,6,7,0.6666666666666666,9,2,1,3,3,0,0,2,4.0,2.0,0.0,3.0,0.0,0.0,1.0,5.0,6.0,6
1647,3,3,6,7,0.6666666666666666,9,2,1,3,3,1,0,2,1.0,2.0,0.0,3.0,0.0,0.0,4.0,5.0,6.0,6
1648,3,3,6,7,0.6666666666666666,9,3,2,1,3,0,1,0,2.0,5.0,1.0,4.0,6.0,0.0,3.0,0.0,0.0,6
1649,3,3,6,7,0.6666666666666666,9,2,1,3,3,0,0,2,4.0,3.0,0.0,1.0,0.0,0.0,2.0,5.0,6.0,6
1651,3,3,6,7,0.6666666666666666,9,2,3,1,3,1,2,0,3.0,4.0,0.0,1.0,5.0,6.0,2.0,0.0,0.0,6
1652,3,3,6,7,0.6666666666666666,9,2,3,1,3,0,2,0,5.0,4.0,0.0,2.0,3.0,6.0,1.0,0.0,0.0,6
1654,3,3,6,7,0.6666666666666666,9,3,2,1,3,2,1,0,1.0,5.0,3.0,2.0,4.0,0.0,6.0,0.0,0.0,6
1657,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,0,1,4.0,0.0,0.0,2.0,3.0,1.0,5.0,6.0,0.0,6
1659,3,3,6,7,0.6666666666666666,9,3,1,2,3,2,0,1,3.0,4.0,5.0,6.0,0.0,0.0,1.0,2.0,0.0,6
1661,3,3,6,7,0.6666666666666666,9,2,3,1,3,1,2,0,3.0,6.0,0.0,2.0,5.0,4.0,1.0,0.0,0.0,6
1662,3,3,6,7,0.6666666666666666,9,2,1,3,3,0,0,2,5.0,4.0,0.0,3.0,0.0,0.0,1.0,2.0,6.0,6
1668,3,3,6,7,0.6666666666666666,9,2,3,1,3,1,2,0,2.0,6.0,0.0,3.0,4.0,5.0,1.0,0.0,0.0,6
1671,3,3,6,7,0.6666666666666666,9,2,1,3,3,1,0,2,3.0,4.0,0.0,1.0,0.0,0.0,2.0,5.0,6.0,6
1672,3,3,6,7,0.6666666666666666,9,2,1,3,3,0,0,2,5.0,2.0,0.0,4.0,0.0,0.0,1.0,3.0,6.0,6
1673,3,3,6,7,0.6666666666666666,9,3,1,2,3,2,0,1,1.0,6.0,2.0,5.0,0.0,0.0,3.0,4.0,0.0,6
1674,3,3,6,7,0.6666666666666666,9,3,2,1,3,2,1,0,1.0,3.0,2.0,4.0,5.0,0.0,6.0,0.0,0.0,6
1676,3,3,6,7,0.6666666666666666,9,3,2,1,3,1,0,0,5.0,3.0,4.0,6.0,2.0,0.0,1.0,0.0,0.0,6
1678,3,3,6,7,0.6666666666666666,9,2,3,1,3,1,1,0,1.0,5.0,0.0,4.0,3.0,6.0,2.0,0.0,0.0,6
1679,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,1,1,6.0,0.0,0.0,3.0,1.0,4.0,2.0,5.0,0.0,6
1680,3,3,6,7,0.6666666666666666,9,2,3,1,3,1,0,0,2.0,4.0,0.0,3.0,5.0,1.0,6.0,0.0,0.0,6
1681,3,3,6,7,0.6666666666666666,9,2,3,1,3,0,1,0,3.0,1.0,0.0,4.0,2.0,5.0,6.0,0.0,0.0,6
1684,3,3,6,7,0.6666666666666666,9,1,2,3,3,0,1,2,4.0,0.0,0.0,1.0,2.0,0.0,3.0,5.0,6.0,6
1687,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,1,1,4.0,0.0,0.0,5.0,1.0,6.0,2.0,3.0,0.0,6
1688,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,1,1,2.0,0.0,0.0,6.0,1.0,5.0,3.0,4.0,0.0,6
1689,3,3,6,7,0.6666666666666666,9,2,3,1,3,1,2,0,2.0,3.0,0.0,1.0,5.0,6.0,4.0,0.0,0.0,6
1690,3,3,6,7,0.6666666666666666,9,1,2,3,3,0,1,2,4.0,0.0,0.0,1.0,5.0,0.0,2.0,3.0,6.0,6
1691,3,3,6,7,0.6666666666666666,9,3,1,2,3,1,0,1,5.0,1.0,6.0,3.0,0.0,0.0,2.0,4.0,0.0,6
1692,3,3,6,7,0.6666666666666666,9,2,3,1,3,1,0,0,1.0,5.0,0.0,3.0,6.0,2.0,4.0,0.0,0.0,6
1693,3,3,6,7,0.6666666666666666,9,2,3,1,3,1,1,0,2.0,4.0,0.0,6.0,1.0,5.0,3.0,0.0,0.0,6
1696,3,3,6,7,0.6666666666666666,9,2,3,1,3,1,0,0,1.0,3.0,0.0,4.0,5.0,2.0,6.0,0.0,0.0,6
1701,3,3,6,7,0.6666666666666666,9,2,3,1,3,0,0,0,5.0,1.0,0.0,6.0,4.0,3.0,2.0,0.0,0.0,6
1702,3,3,6,7,0.6666666666666666,9,2,1,3,3,0,0,2,3.0,2.0,0.0,1.0,0.0,0.0,4.0,5.0,6.0,6
1703,3,3,6,7,0.6666666666666666,9,1,3,2,3,0,0,1,2.0,0.0,0.0,5.0,6.0,3.0,1.0,4.0,0.0,6
1704,3,3,6,7,0.6666666666666666,9,3,2,1,3,1,1,0,2.0,1.0,4.0,3.0,6.0,0.0,5.0,0.0,0.0,6
1707,3,3,6,7,0.6666666666666666,9,2,1,3,3,1,0,2,1.0,4.0,0.0,5.0,0.0,0.0,2.0,3.0,6.0,6
1708,3,3,6,7,0.6666666666666666,9,3,1,2,3,0,0,1,5.0,3.0,2.0,6.0,0.0,0.0,1.0,4.0,0.0,6
1709,3,3,6,7,0.6666666666666666,9,2,3,1,3,0,2,0,5.0,3.0,0.0,1.0,4.0,2.0,6.0,0.0,0.0,6
1712,3,3,6,7,0.6666666666666666,9,2,3,1,3,0,1,0,6.0,1.0,0.0,4.0,2.0,5.0,3.0,0.0,0.0,6
